YEAR,DISTRICT,MONTH,AVERAGE LAFD TURNOUT TIME IN DISTRICT - Non-EMS,AVERAGE LAFD TURNOUT TIME IN DISTRICT - EMS,AVERAGE LAFD TRAVEL TIME  IN DISTRICT - Non-EMS,AVERAGE LAFD TRAVEL TIME IN DISTRICT - EMS,INCIDENT COUNT IN DISTRICT - Non-EMS,INCIDENT COUNT IN DISTRICT - EMS
2013,33,May,0:01:12,0:01:09,0:03:17,0:03:51,74,563
2013,33,Jun,0:01:15,0:01:11,0:03:34,0:03:50,82,488
2013,33,Jul,0:01:14,0:01:14,0:03:41,0:03:37,83,453
2013,33,Aug,0:01:10,0:01:10,0:03:17,0:03:51,55,530
2013,33,Sep,0:01:07,0:01:13,0:03:25,0:03:46,64,523
2013,33,Oct,0:01:09,0:01:08,0:03:15,0:03:48,65,465
2013,33,Nov,0:01:14,0:01:12,0:03:20,0:03:45,75,480
2013,33,Dec,0:01:03,0:01:11,0:03:31,0:03:47,72,503
2013,33,Overall,0:01:11,0:01:11,0:03:24,0:03:49,827,6090
2013,34,Jan,0:01:04,0:01:09,0:03:53,0:04:10,69,380
2013,34,Feb,0:01:02,0:01:08,0:03:43,0:04:01,48,336
2013,34,Mar,0:01:15,0:01:07,0:03:36,0:04:05,44,360
2013,34,Apr,0:01:08,0:01:09,0:04:00,0:04:13,39,348
2013,34,May,0:01:02,0:01:07,0:04:15,0:04:16,42,365
2013,34,Jun,0:01:08,0:01:08,0:03:47,0:04:31,38,339
2013,34,Jul,0:01:11,0:01:10,0:03:53,0:04:26,54,345
2013,34,Aug,0:01:10,0:01:09,0:04:28,0:04:29,44,397
2013,34,Sep,0:01:12,0:01:08,0:03:18,0:04:22,41,315
2013,34,Oct,0:01:00,0:01:12,0:04:39,0:04:28,44,392
2013,34,Nov,0:01:07,0:01:08,0:03:47,0:04:15,47,338
2013,34,Dec,0:01:12,0:01:08,0:05:03,0:04:18,38,354
2013,34,Overall,0:01:07,0:01:09,0:04:00,0:04:18,548,4269
2013,35,Jan,0:01:16,0:01:12,0:03:30,0:03:21,66,369
2013,35,Feb,0:01:22,0:01:12,0:03:13,0:03:35,42,346
2013,35,Mar,0:01:17,0:01:14,0:03:18,0:03:25,63,331
2013,35,Apr,0:01:20,0:01:14,0:03:09,0:03:33,53,318
2013,35,May,0:01:09,0:01:15,0:02:58,0:03:25,57,336
2013,35,Jun,0:01:13,0:01:16,0:03:23,0:03:34,52,356
2013,35,Jul,0:01:22,0:01:17,0:03:16,0:03:36,53,368
2013,35,Aug,0:01:17,0:01:19,0:03:16,0:03:39,42,361
2013,35,Sep,0:01:14,0:01:17,0:03:41,0:03:34,53,349
2013,35,Oct,0:01:20,0:01:18,0:03:14,0:03:33,42,380
2013,35,Nov,0:01:21,0:01:16,0:03:09,0:03:17,44,342
2013,35,Dec,0:01:13,0:01:15,0:03:24,0:03:12,61,367
2013,35,Overall,0:01:16,0:01:15,0:03:18,0:03:29,628,4223
2013,36,Jan,0:01:27,0:01:27,0:03:55,0:03:56,26,109
2013,36,Feb,0:01:25,0:01:24,0:03:33,0:03:51,22,121
2013,36,Mar,0:01:24,0:01:23,0:02:59,0:03:44,17,106
2013,36,Apr,0:01:30,0:01:26,0:03:04,0:03:32,17,102
2013,36,May,0:01:23,0:01:28,0:03:50,0:03:42,23,109
2013,36,Jun,0:01:36,0:01:22,0:04:33,0:03:45,11,107
2013,36,Jul,0:01:24,0:01:22,0:02:59,0:03:42,13,120
2013,36,Aug,0:01:21,0:01:23,0:05:15,0:04:25,21,111
2013,36,Sep,0:01:42,0:01:30,0:05:14,0:03:47,16,96
2013,36,Oct,0:01:26,0:01:18,0:03:53,0:03:57,16,102
2013,36,Nov,0:01:16,0:01:28,0:04:31,0:04:09,19,89
2013,36,Dec,0:01:22,0:01:25,0:04:31,0:03:58,31,130
2013,36,Overall,0:01:25,0:01:24,0:04:04,0:03:52,232,1302
2013,37,Jan,0:00:56,0:01:15,0:04:05,0:04:22,131,382
2013,37,Feb,0:01:05,0:01:15,0:03:42,0:04:06,117,371
2013,37,Mar,0:01:04,0:01:12,0:03:38,0:04:41,106,368
2013,37,Apr,0:01:03,0:01:11,0:03:22,0:04:36,101,389
2013,37,May,0:01:04,0:01:16,0:03:36,0:04:22,110,351
2013,37,Jun,0:00:48,0:01:13,0:04:09,0:04:25,103,348
2013,37,Jul,0:00:52,0:01:15,0:03:26,0:04:29,120,342
2013,37,Aug,0:00:57,0:01:14,0:03:37,0:04:11,133,355
2013,37,Sep,0:00:57,0:01:19,0:03:39,0:04:21,143,344
2013,37,Oct,0:01:17,0:01:20,0:04:16,0:04:45,142,421
2013,37,Nov,0:01:09,0:01:17,0:04:04,0:04:24,131,374
2013,37,Dec,0:01:06,0:01:16,0:04:12,0:04:24,116,324
2013,37,Overall,0:01:03,0:01:15,0:03:49,0:04:26,1453,4369
2013,38,Jan,0:01:15,0:01:10,0:04:33,0:03:39,69,243
2013,38,Feb,0:01:11,0:01:16,0:03:37,0:03:36,43,251
2013,38,Mar,0:01:12,0:01:11,0:05:16,0:03:25,36,234
2013,38,Apr,0:01:11,0:01:16,0:04:13,0:03:45,61,244
2013,38,May,0:01:18,0:01:17,0:04:32,0:03:41,54,261
2013,38,Jun,0:01:19,0:01:20,0:04:26,0:03:38,40,239
2013,38,Jul,0:01:25,0:01:19,0:03:55,0:03:43,47,242
2013,38,Aug,0:01:16,0:01:14,0:04:05,0:03:28,55,260
2013,38,Sep,0:01:17,0:01:15,0:03:50,0:03:26,47,240
2013,38,Oct,0:01:16,0:01:15,0:04:31,0:03:42,58,228
2013,38,Nov,0:01:08,0:01:17,0:04:38,0:03:47,48,225
2013,38,Dec,0:01:14,0:01:16,0:03:30,0:03:49,52,254
2013,38,Overall,0:01:16,0:01:16,0:04:16,0:03:38,610,2921
2013,39,Jan,0:01:08,0:01:17,0:04:09,0:03:49,70,501
2013,39,Feb,0:01:15,0:01:15,0:03:14,0:03:55,59,411
2013,39,Mar,0:01:11,0:01:17,0:04:49,0:03:43,53,491
2013,39,Apr,0:01:28,0:01:16,0:03:51,0:03:49,56,465
2013,39,May,0:01:13,0:01:16,0:04:13,0:03:53,68,475
2013,39,Jun,0:01:19,0:01:15,0:04:04,0:03:41,57,450
2013,39,Jul,0:01:11,0:01:15,0:04:19,0:03:53,66,486
2013,39,Aug,0:01:13,0:01:15,0:03:45,0:03:52,66,527
2013,39,Sep,0:01:09,0:01:12,0:03:30,0:03:50,69,494
2013,39,Oct,0:01:11,0:01:14,0:04:15,0:04:05,63,486
2013,39,Nov,0:01:11,0:01:13,0:04:14,0:03:49,62,481
2013,39,Dec,0:01:11,0:01:13,0:03:52,0:03:51,87,453
2013,39,Overall,0:01:13,0:01:15,0:04:01,0:03:51,776,5720
2013,40,Jan,0:00:00,0:01:03,0:00:00,0:05:42,0,13
2013,40,Feb,0:01:35,0:01:25,0:05:43,0:05:01,4,7
2013,40,Mar,0:01:24,0:01:25,0:04:54,0:08:12,2,8
2013,40,Apr,0:01:20,0:01:20,0:05:47,0:05:03,6,10
2013,40,May,0:01:18,0:01:11,0:03:44,0:07:36,4,4
2013,40,Jun,0:01:19,0:01:44,0:03:41,0:03:34,6,6
2013,40,Jul,0:01:19,0:01:26,0:03:50,0:05:08,2,9
2013,40,Aug,0:01:21,0:01:15,0:03:59,0:04:43,3,9
2013,40,Sep,0:01:47,0:01:40,0:07:44,0:07:17,4,8
2013,40,Oct,0:01:11,0:01:20,0:05:07,0:08:18,6,11
2013,40,Nov,0:01:07,0:01:39,0:03:50,0:07:02,3,4
2013,40,Dec,0:01:43,0:01:15,0:04:01,0:08:36,3,8
2013,40,Overall,0:01:23,0:01:22,0:04:48,0:06:23,43,97
2013,41,Jan,0:01:10,0:01:18,0:04:40,0:04:28,80,296
2013,41,Feb,0:01:11,0:01:19,0:04:35,0:04:22,66,231
2013,41,Mar,0:01:12,0:01:17,0:04:22,0:04:20,80,286
2013,41,Apr,0:01:14,0:01:21,0:04:53,0:04:25,65,265
2013,41,May,0:01:14,0:01:18,0:04:40,0:04:17,76,274
2013,41,Jun,0:01:04,0:01:18,0:04:42,0:03:58,68,279
2013,41,Jul,0:01:11,0:01:19,0:04:32,0:04:12,89,295
2013,41,Aug,0:01:08,0:01:19,0:05:18,0:04:12,91,297
2013,41,Sep,0:01:14,0:01:20,0:05:19,0:04:30,85,291
2013,41,Oct,0:01:08,0:01:17,0:05:04,0:04:18,84,303
2013,41,Nov,0:01:13,0:01:16,0:04:58,0:04:26,78,291
2013,41,Dec,0:01:12,0:01:11,0:05:08,0:04:03,108,273
2013,41,Overall,0:01:11,0:01:18,0:04:52,0:04:18,970,3381
2013,42,Jan,0:01:09,0:01:09,0:04:43,0:03:54,23,107
2013,42,Feb,0:01:02,0:01:07,0:04:47,0:04:03,13,103
2013,42,Mar,0:01:25,0:01:09,0:04:31,0:04:18,19,125
2013,42,Apr,0:01:03,0:01:03,0:06:30,0:03:45,14,94
2013,42,May,0:01:13,0:01:06,0:04:40,0:03:59,25,117
2013,42,Jun,0:01:12,0:01:08,0:05:05,0:03:33,17,120
2013,42,Jul,0:01:09,0:01:08,0:05:49,0:03:47,15,88
2013,42,Aug,0:01:06,0:01:05,0:03:38,0:03:53,31,109
2013,42,Sep,0:01:11,0:01:05,0:04:39,0:03:39,21,97
2013,42,Oct,0:01:19,0:01:08,0:04:02,0:04:13,27,102
2013,42,Nov,0:01:02,0:01:07,0:05:03,0:03:40,17,98
2013,42,Dec,0:01:12,0:01:10,0:03:46,0:03:38,15,91
2013,42,Overall,0:01:11,0:01:07,0:04:36,0:03:52,237,1251
2013,43,Jan,0:01:16,0:01:16,0:03:14,0:03:20,43,209
2013,43,Feb,0:01:11,0:01:11,0:03:25,0:03:31,33,196
2013,43,Mar,0:01:05,0:01:13,0:04:13,0:03:22,18,184
2013,43,Apr,0:01:14,0:01:14,0:03:52,0:03:49,40,216
2013,43,May,0:01:15,0:01:15,0:04:06,0:03:42,43,226
2013,43,Jun,0:01:10,0:01:16,0:03:58,0:03:37,42,204
2013,43,Jul,0:01:17,0:01:13,0:04:04,0:03:48,24,194
2013,43,Aug,0:01:17,0:01:18,0:03:37,0:03:49,30,235
2013,43,Sep,0:01:14,0:01:20,0:04:25,0:03:50,36,196
2013,43,Oct,0:01:15,0:01:20,0:05:04,0:03:41,43,204
2013,43,Nov,0:01:12,0:01:14,0:04:14,0:03:37,31,204
2013,43,Dec,0:01:14,0:01:15,0:04:11,0:03:40,37,205
2013,43,Overall,0:01:13,0:01:15,0:04:01,0:03:39,420,2473
2013,44,Jan,0:01:12,0:01:09,0:04:03,0:04:52,19,104
2013,44,Feb,0:01:20,0:01:05,0:05:15,0:04:23,8,88
2013,44,Mar,0:00:59,0:01:06,0:05:27,0:04:54,14,99
2013,44,Apr,0:01:12,0:01:08,0:04:06,0:04:21,15,79
2013,44,May,0:01:06,0:01:09,0:04:03,0:04:43,15,95
2013,44,Jun,0:01:26,0:01:08,0:03:48,0:04:15,11,96
2013,44,Jul,0:01:25,0:01:15,0:03:54,0:05:03,14,81
2013,44,Aug,0:01:13,0:01:10,0:04:49,0:04:18,12,94
2013,44,Sep,0:01:29,0:01:16,0:04:51,0:04:45,15,87
2013,44,Oct,0:01:05,0:01:16,0:03:56,0:04:45,16,89
2013,44,Nov,0:01:07,0:01:13,0:09:46,0:04:30,14,80
2013,44,Dec,0:01:05,0:01:08,0:03:12,0:04:36,15,92
2013,44,Overall,0:01:14,0:01:10,0:04:39,0:04:37,168,1084
2013,46,Jan,0:01:16,0:01:16,0:03:36,0:03:49,129,540
2013,46,Feb,0:01:14,0:01:15,0:03:25,0:03:38,54,501
2013,46,Mar,0:01:19,0:01:14,0:03:32,0:03:57,55,604
2013,46,Apr,0:01:16,0:01:12,0:03:38,0:03:39,65,588
2013,46,May,0:01:15,0:01:18,0:03:49,0:03:51,55,624
2013,46,Jun,0:01:12,0:01:14,0:03:32,0:03:50,74,557
2013,46,Jul,0:01:22,0:01:19,0:03:31,0:03:53,81,599
2013,46,Aug,0:01:15,0:01:20,0:04:27,0:04:03,60,676
2013,46,Sep,0:01:16,0:01:22,0:03:23,0:03:48,72,636
2013,46,Oct,0:01:15,0:01:25,0:03:42,0:03:49,81,647
2013,46,Nov,0:01:22,0:01:24,0:03:52,0:03:58,71,606
2013,46,Dec,0:01:15,0:01:19,0:03:38,0:03:37,72,613
2013,46,Overall,0:01:16,0:01:18,0:03:40,0:03:50,869,7191
2013,47,Jan,0:01:07,0:01:09,0:04:30,0:04:06,31,139
2013,47,Feb,0:01:00,0:01:09,0:04:11,0:04:13,24,101
2013,47,Mar,0:01:12,0:01:14,0:04:10,0:04:02,30,142
2013,47,Apr,0:01:06,0:01:16,0:03:38,0:03:59,24,114
2013,47,May,0:01:13,0:01:09,0:05:54,0:03:53,11,147
2013,47,Jun,0:01:18,0:01:19,0:03:38,0:04:10,34,119
2013,47,Jul,0:01:18,0:01:13,0:05:24,0:03:51,28,128
2013,47,Aug,0:01:09,0:01:13,0:04:42,0:04:11,27,149
2013,47,Sep,0:01:18,0:01:13,0:04:17,0:04:04,29,128
2013,47,Oct,0:01:24,0:01:22,0:05:02,0:04:13,25,120
2013,47,Nov,0:01:21,0:01:21,0:03:57,0:04:14,38,130
2013,47,Dec,0:01:20,0:01:14,0:03:43,0:04:10,28,145
2013,47,Overall,0:01:15,0:01:14,0:04:19,0:04:05,329,1562
2013,48,Jan,0:01:15,0:01:16,0:03:10,0:03:30,36,178
2013,48,Feb,0:01:12,0:01:26,0:03:49,0:03:13,29,156
2013,48,Mar,0:01:11,0:01:24,0:03:08,0:03:37,18,160
2013,48,Apr,0:01:18,0:01:18,0:02:01,0:03:32,12,155
2013,48,May,0:01:29,0:01:19,0:03:07,0:03:26,20,177
2013,48,Jun,0:01:20,0:01:17,0:03:50,0:03:32,25,142
2013,48,Jul,0:01:11,0:01:18,0:03:04,0:03:17,21,158
2013,48,Aug,0:01:14,0:01:23,0:03:51,0:03:13,20,160
2013,48,Sep,0:01:06,0:01:20,0:03:33,0:03:10,24,162
2013,48,Oct,0:01:23,0:01:21,0:03:20,0:03:04,24,166
2013,48,Nov,0:01:12,0:01:21,0:02:57,0:03:18,20,129
2013,48,Dec,0:01:12,0:01:22,0:02:56,0:03:14,25,171
2013,48,Overall,0:01:15,0:01:20,0:03:18,0:03:20,274,1914
2013,49,Jan,0:01:13,0:01:20,0:05:46,0:03:50,10,14
2013,49,Feb,0:01:22,0:01:10,0:03:05,0:05:43,5,8
2013,49,Mar,0:01:14,0:01:01,0:04:14,0:03:40,4,6
2013,49,Apr,0:01:05,0:01:21,0:03:47,0:05:03,3,10
2013,49,May,0:01:14,0:01:17,0:03:24,0:05:39,4,10
2013,49,Jun,0:01:16,0:01:29,0:04:29,0:05:25,4,10
2013,49,Jul,0:01:10,0:01:11,0:03:57,0:04:52,9,12
2013,49,Aug,0:01:13,0:01:12,0:04:12,0:04:27,6,15
2013,49,Sep,0:01:29,0:01:21,0:05:56,0:04:51,6,18
2013,49,Oct,0:01:19,0:01:25,0:05:56,0:06:39,7,11
2013,49,Nov,0:02:00,0:01:16,0:10:52,0:05:04,2,19
2013,49,Dec,0:01:19,0:01:23,0:06:00,0:05:35,4,24
2013,49,Overall,0:01:19,0:01:19,0:05:02,0:05:05,64,157
2013,50,Jan,0:01:04,0:01:13,0:04:01,0:03:37,48,111
2013,50,Feb,0:01:19,0:01:11,0:04:19,0:03:59,24,89
2013,50,Mar,0:01:11,0:01:09,0:04:15,0:03:53,16,100
2013,50,Apr,0:01:15,0:01:11,0:02:41,0:04:06,14,103
2013,50,May,0:01:14,0:01:13,0:05:20,0:04:39,25,83
2013,50,Jun,0:01:15,0:01:12,0:04:13,0:04:27,12,109
2013,50,Jul,0:01:06,0:01:12,0:06:56,0:03:54,17,103
2013,50,Aug,0:01:08,0:01:05,0:04:18,0:04:17,15,91
2013,50,Sep,0:01:11,0:01:08,0:05:49,0:04:01,24,98
2013,50,Oct,0:01:05,0:01:09,0:05:55,0:04:32,29,69
2013,50,Nov,0:01:17,0:01:07,0:04:48,0:04:13,20,99
2013,50,Dec,0:01:21,0:01:11,0:03:23,0:04:32,27,94
2013,50,Overall,0:01:12,0:01:10,0:04:39,0:04:09,271,1149
2013,51,Jan,0:00:57,0:01:20,0:04:25,0:04:39,71,332
2013,51,Feb,0:00:59,0:01:24,0:03:18,0:04:26,42,249
2013,51,Mar,0:00:58,0:01:23,0:03:52,0:04:52,52,344
2013,51,Apr,0:00:59,0:01:22,0:04:54,0:04:33,72,324
2013,51,May,0:01:08,0:01:18,0:03:41,0:05:01,65,320
2013,51,Jun,0:00:53,0:01:24,0:03:46,0:04:45,49,377
2013,51,Jul,0:01:04,0:01:23,0:04:04,0:05:01,79,377
2013,51,Aug,0:01:01,0:01:26,0:04:19,0:04:49,62,329
2013,51,Sep,0:01:08,0:01:27,0:05:05,0:05:14,91,302
2013,51,Oct,0:01:15,0:01:26,0:04:45,0:04:57,88,337
2013,51,Nov,0:01:06,0:01:25,0:05:11,0:04:49,91,332
2013,51,Dec,0:01:01,0:01:23,0:04:06,0:04:48,82,385
2013,51,Overall,0:01:03,0:01:23,0:04:23,0:04:50,844,4008
2013,52,Jan,0:01:06,0:01:14,0:04:20,0:03:48,54,332
2013,52,Feb,0:01:13,0:01:09,0:04:16,0:03:53,36,250
2013,52,Mar,0:01:10,0:01:10,0:03:48,0:03:41,35,313
2013,52,Apr,0:01:11,0:01:14,0:04:10,0:03:44,39,301
2013,52,May,0:01:06,0:01:13,0:03:30,0:03:52,43,318
2013,52,Jun,0:01:15,0:01:13,0:03:54,0:03:43,41,284
2013,52,Jul,0:01:19,0:01:14,0:03:45,0:03:48,47,275
2013,52,Aug,0:01:14,0:01:12,0:03:35,0:03:42,40,278
2013,52,Sep,0:01:13,0:01:15,0:05:26,0:03:40,34,268
2013,52,Oct,0:01:13,0:01:16,0:03:22,0:03:50,29,282
2013,52,Nov,0:01:18,0:01:16,0:03:47,0:03:42,35,279
2013,52,Dec,0:01:14,0:01:13,0:03:35,0:03:39,38,297
2013,52,Overall,0:01:13,0:01:13,0:03:56,0:03:45,471,3477
2013,55,Jan,0:01:09,0:01:11,0:03:42,0:04:03,19,106
2013,55,Feb,0:01:09,0:01:05,0:04:04,0:04:21,13,91
2013,55,Mar,0:01:14,0:01:16,0:02:56,0:03:45,10,107
2013,55,Apr,0:01:16,0:01:08,0:03:56,0:03:48,15,99
2013,55,May,0:01:11,0:01:10,0:03:39,0:04:03,20,103
2013,55,Jun,0:01:20,0:01:04,0:03:21,0:03:46,18,81
2013,55,Jul,0:01:11,0:01:06,0:03:35,0:03:50,28,96
2013,55,Aug,0:01:27,0:01:06,0:03:49,0:03:53,16,113
2013,55,Sep,0:01:09,0:01:10,0:03:43,0:03:38,20,111
2013,55,Oct,0:01:05,0:01:07,0:04:23,0:03:30,28,115
2013,55,Nov,0:01:21,0:01:17,0:02:59,0:03:46,18,73
2013,55,Dec,0:01:21,0:01:21,0:03:25,0:03:57,24,105
2013,55,Overall,0:01:14,0:01:10,0:03:40,0:03:51,229,1200
2013,56,Jan,0:01:14,0:01:09,0:04:39,0:04:31,48,155
2013,56,Feb,0:01:18,0:01:11,0:04:06,0:04:46,26,143
2013,56,Mar,0:01:13,0:01:11,0:04:36,0:04:23,41,154
2013,56,Apr,0:01:14,0:01:13,0:04:55,0:04:42,33,129
2013,56,May,0:01:12,0:01:13,0:05:03,0:05:04,34,154
2013,56,Jun,0:01:11,0:01:11,0:04:21,0:04:24,32,147
2013,56,Jul,0:01:16,0:01:16,0:04:24,0:04:42,52,119
2013,56,Aug,0:01:22,0:01:14,0:04:46,0:04:37,48,136
2013,56,Sep,0:01:20,0:01:15,0:06:11,0:04:53,35,115
2013,56,Oct,0:01:18,0:01:16,0:05:34,0:05:34,35,151
2013,56,Nov,0:01:21,0:01:20,0:04:54,0:04:55,34,122
2013,56,Dec,0:01:12,0:01:16,0:05:02,0:04:30,37,108
2013,56,Overall,0:01:16,0:01:14,0:04:52,0:04:45,455,1633
2013,57,Jan,0:01:12,0:01:17,0:04:00,0:04:11,134,762
2013,57,Feb,0:01:11,0:01:16,0:05:20,0:04:13,66,640
2013,57,Mar,0:01:20,0:01:12,0:04:08,0:04:16,72,707
2013,57,Apr,0:01:15,0:01:14,0:04:50,0:04:07,64,653
2013,57,May,0:01:11,0:01:11,0:04:01,0:04:06,62,666
2013,57,Jun,0:01:16,0:01:12,0:04:02,0:04:03,73,672
2013,57,Jul,0:01:09,0:01:10,0:03:59,0:03:52,66,673
2013,57,Aug,0:01:19,0:01:11,0:03:42,0:03:53,67,697
2013,57,Sep,0:01:12,0:01:13,0:03:39,0:04:09,76,612
2013,57,Oct,0:01:09,0:01:12,0:03:37,0:04:05,88,647
2013,57,Nov,0:01:12,0:01:09,0:04:16,0:03:59,81,665
2013,57,Dec,0:01:10,0:01:12,0:03:55,0:04:01,107,707
2013,57,Overall,0:01:13,0:01:12,0:04:05,0:04:04,956,8101
2013,58,Jan,0:01:14,0:01:13,0:04:01,0:04:09,78,452
2013,58,Feb,0:01:10,0:01:10,0:04:07,0:04:19,67,347
2013,58,Mar,0:01:13,0:01:10,0:04:13,0:04:20,68,412
2013,58,Apr,0:01:10,0:01:10,0:04:04,0:04:21,66,348
2013,58,May,0:01:14,0:01:15,0:04:19,0:04:21,69,395
2013,58,Jun,0:01:15,0:01:18,0:05:02,0:04:22,61,399
2013,58,Jul,0:01:08,0:01:15,0:04:01,0:04:16,77,376
2013,58,Aug,0:01:13,0:01:16,0:04:11,0:04:16,89,419
2013,58,Sep,0:01:13,0:01:16,0:04:25,0:04:08,83,399
2013,58,Oct,0:01:15,0:01:15,0:04:18,0:04:27,79,383
2013,58,Nov,0:01:12,0:01:12,0:04:03,0:04:19,76,384
2013,58,Dec,0:01:12,0:01:14,0:04:20,0:04:27,92,405
2013,58,Overall,0:01:12,0:01:14,0:04:14,0:04:19,905,4719
2013,59,Jan,0:01:14,0:01:21,0:04:27,0:04:03,68,245
2013,59,Feb,0:01:10,0:01:16,0:04:25,0:03:56,49,233
2013,59,Mar,0:01:10,0:01:16,0:03:53,0:03:49,59,231
2013,59,Apr,0:01:08,0:01:16,0:04:36,0:03:57,50,218
2013,59,May,0:01:15,0:01:14,0:04:08,0:04:09,64,280
2013,59,Jun,0:01:13,0:01:13,0:03:58,0:04:07,50,208
2013,59,Jul,0:01:14,0:01:17,0:04:01,0:04:16,62,214
2013,59,Aug,0:01:15,0:01:14,0:04:24,0:03:53,72,227
2013,59,Sep,0:01:11,0:01:17,0:04:02,0:04:03,70,223
2013,59,Oct,0:01:10,0:01:16,0:04:18,0:04:25,52,229
2013,59,Nov,0:01:20,0:01:15,0:04:02,0:04:26,46,266
2013,59,Dec,0:01:14,0:01:18,0:03:16,0:03:55,35,241
2013,59,Overall,0:01:13,0:01:16,0:04:09,0:04:05,677,2815
2013,60,Jan,0:01:18,0:01:17,0:03:52,0:03:43,72,407
2013,60,Feb,0:01:24,0:01:14,0:03:20,0:03:35,46,365
2013,60,Mar,0:01:11,0:01:17,0:03:29,0:03:43,57,377
2013,60,Apr,0:01:22,0:01:15,0:03:47,0:03:49,59,384
2013,60,May,0:01:20,0:01:16,0:03:39,0:03:44,73,428
2013,60,Jun,0:01:13,0:01:16,0:03:43,0:03:53,67,398
2013,60,Jul,0:01:13,0:01:17,0:03:54,0:03:46,91,414
2013,60,Aug,0:01:08,0:01:17,0:04:05,0:03:39,69,427
2013,60,Sep,0:01:18,0:01:15,0:04:06,0:03:43,65,400
2013,60,Oct,0:01:21,0:01:20,0:03:54,0:04:06,57,407
2013,60,Nov,0:01:14,0:01:17,0:03:51,0:03:47,73,359
2013,60,Dec,0:01:17,0:01:21,0:03:36,0:03:53,73,401
2013,60,Overall,0:01:17,0:01:17,0:03:47,0:03:47,802,4767
2013,61,Jan,0:01:08,0:01:17,0:04:09,0:04:29,111,443
2013,61,Feb,0:01:04,0:01:16,0:04:09,0:04:19,95,398
2013,61,Mar,0:01:06,0:01:13,0:03:47,0:04:21,77,435
2013,61,Apr,0:01:05,0:01:17,0:04:12,0:04:25,93,413
2013,61,May,0:01:11,0:01:19,0:03:32,0:04:30,111,476
2013,61,Jun,0:01:05,0:01:21,0:03:47,0:04:17,86,413
2013,61,Jul,0:01:05,0:01:15,0:03:32,0:04:11,113,396
2013,61,Aug,0:01:05,0:01:16,0:03:38,0:04:15,96,433
2013,61,Sep,0:01:04,0:01:17,0:03:59,0:04:12,98,461
2013,61,Oct,0:01:07,0:01:17,0:03:35,0:04:16,135,500
2013,61,Nov,0:01:12,0:01:15,0:03:40,0:04:16,94,392
2013,61,Dec,0:01:07,0:01:15,0:03:50,0:04:18,139,433
2013,61,Overall,0:01:07,0:01:16,0:03:49,0:04:19,1248,5193
2013,62,Jan,0:01:17,0:01:16,0:04:43,0:04:28,47,206
2013,62,Feb,0:01:09,0:01:21,0:04:12,0:04:23,33,175
2013,62,Mar,0:01:27,0:01:19,0:04:11,0:04:14,46,194
2013,62,Apr,0:01:16,0:01:17,0:04:00,0:03:59,13,194
2013,62,May,0:01:24,0:01:16,0:03:54,0:04:14,45,203
2013,62,Jun,0:01:20,0:01:15,0:03:38,0:04:21,29,215
2013,62,Jul,0:01:09,0:01:15,0:04:43,0:04:06,36,194
2013,62,Aug,0:01:21,0:01:18,0:04:16,0:04:38,39,175
2013,62,Sep,0:01:23,0:01:22,0:03:35,0:04:37,26,183
2013,62,Oct,0:01:22,0:01:22,0:05:00,0:04:40,32,202
2013,62,Nov,0:01:20,0:01:21,0:04:40,0:04:10,28,193
2013,62,Dec,0:01:22,0:01:21,0:04:27,0:04:39,42,195
2013,62,Overall,0:01:20,0:01:18,0:04:19,0:04:22,416,2329
2013,63,Jan,0:01:10,0:01:14,0:04:25,0:04:18,68,295
2013,63,Feb,0:01:10,0:01:11,0:04:50,0:04:06,57,272
2013,63,Mar,0:01:23,0:01:17,0:03:57,0:04:24,64,313
2013,63,Apr,0:01:20,0:01:14,0:04:37,0:04:23,65,305
2013,63,May,0:01:22,0:01:15,0:05:06,0:04:15,69,339
2013,63,Jun,0:01:25,0:01:11,0:04:16,0:04:20,77,349
2013,63,Jul,0:01:17,0:01:11,0:04:16,0:04:27,76,352
2013,63,Aug,0:01:14,0:01:11,0:05:51,0:04:46,74,306
2013,63,Sep,0:01:14,0:01:12,0:04:48,0:04:19,69,309
2013,63,Oct,0:01:11,0:01:09,0:04:27,0:04:26,82,296
2013,63,Nov,0:01:14,0:01:12,0:04:18,0:04:20,61,275
2013,63,Dec,0:01:10,0:01:17,0:05:10,0:04:36,63,283
2013,63,Overall,0:01:16,0:01:13,0:04:39,0:04:23,825,3694
2013,64,Jan,0:01:15,0:01:12,0:03:53,0:04:02,168,829
2013,64,Feb,0:01:13,0:01:13,0:03:56,0:04:00,86,710
2013,64,Mar,0:01:11,0:01:12,0:03:36,0:03:52,113,789
2013,64,Apr,0:01:18,0:01:13,0:03:43,0:03:52,107,782
2013,64,May,0:01:11,0:01:13,0:04:05,0:03:51,124,815
2013,64,Jun,0:01:15,0:01:16,0:03:50,0:03:54,136,754
2013,64,Jul,0:01:14,0:01:14,0:04:07,0:03:55,134,757
2013,64,Aug,0:01:16,0:01:13,0:04:02,0:03:47,125,789
2013,64,Sep,0:01:13,0:01:13,0:04:04,0:03:38,112,759
2013,64,Oct,0:01:12,0:01:15,0:03:55,0:03:53,145,802
2013,64,Nov,0:01:13,0:01:16,0:03:54,0:03:41,118,758
2013,64,Dec,0:01:13,0:01:15,0:03:57,0:03:55,150,733
2013,64,Overall,0:01:14,0:01:14,0:03:56,0:03:52,1518,9277
